L [m],Gamma soil kN/m3],phi soil [degree],Surcharge [kN/m],Concrete cost,Pile Diameter (X1) [m]
11,15,28,15,75,1.609
3,16,28,15,75,0.213
4,16,28,15,75,0.362
5,16,28,15,75,0.513
6,16,28,15,75,0.675
7,16,28,15,75,0.848
8,16,28,15,75,1.031
9,16,28,15,75,1.228
10,16,28,15,75,1.436
11,16,28,15,75,1.656
3,17,28,15,75,0.218
4,17,28,15,75,0.373
5,17,28,15,75,0.529
6,17,28,15,75,0.692
7,17,28,15,75,0.858
8,17,28,15,75,1.058
9,17,28,15,75,1.26
10,17,28,15,75,1.475
11,17,28,15,75,1.679
3,18,28,15,75,0.224
4,18,28,15,75,0.387
5,18,28,15,75,0.541
6,18,28,15,75,0.709
7,18,28,15,75,0.888
8,18,28,15,75,1.083
9,18,28,15,75,1.293
10,18,28,15,75,1.516
11,18,28,15,75,1.724
3,19,28,15,75,0.229
4,19,28,15,75,0.386
5,19,28,15,75,0.553
6,19,28,15,75,0.717
7,19,28,15,75,0.898
8,19,28,15,75,1.117
9,19,28,15,75,1.326
10,19,28,15,75,1.562
3,20,28,15,75,0.235
4,20,28,15,75,0.397
5,20,28,15,75,0.566
6,20,28,15,75,0.743
7,20,28,15,75,0.932
8,20,28,15,75,1.139
9,20,28,15,75,1.36
10,20,28,15,75,1.592
3,14,29,15,75,0.212
4,14,29,15,75,0.336
5,14,29,15,75,0.478
6,14,29,15,75,0.615
7,14,29,15,75,0.778
8,14,29,15,75,0.949
9,14,29,15,75,1.128
10,14,29,15,75,1.324
11,14,29,15,75,1.519
12,14,29,15,75,1.723
3,15,29,15,75,0.212
4,15,29,15,75,0.348
5,15,29,15,75,0.487
6,15,29,15,75,0.642
7,15,29,15,75,0.801
8,15,29,15,75,0.976
9,15,29,15,75,1.162
10,15,29,15,75,1.362
11,15,29,15,75,1.551
12,15,29,15,75,1.785
3,16,29,15,75,0.212
4,16,29,15,75,0.36
5,16,29,15,75,0.505
6,16,29,15,75,0.659
7,16,29,15,75,0.821
8,16,29,15,75,1.003
9,16,29,15,75,1.192
10,16,29,15,75,1.396
11,16,29,15,75,1.598
3,17,29,15,75,0.212
4,17,29,15,75,0.361
5,17,29,15,75,0.514
6,17,29,15,75,0.677
7,17,29,15,75,0.852
8,17,29,15,75,1.037
9,17,29,15,75,1.237
10,17,29,15,75,1.427
11,17,29,15,75,1.641
3,18,29,15,75,0.217
4,18,29,15,75,0.372
5,18,29,15,75,0.529
6,18,29,15,75,0.695
7,18,29,15,75,0.861
8,18,29,15,75,1.062
9,18,29,15,75,1.267
10,18,29,15,75,1.477
11,18,29,15,75,1.713
3,19,29,15,75,0.222
4,19,29,15,75,0.383
5,19,29,15,75,0.538
6,19,29,15,75,0.709
7,19,29,15,75,0.889
8,19,29,15,75,1.085
9,19,29,15,75,1.297
10,19,29,15,75,1.518
11,19,29,15,75,1.743
3,20,29,15,75,0.227
4,20,29,15,75,0.394
5,20,29,15,75,0.552
6,20,29,15,75,0.716
7,20,29,15,75,0.898
8,20,29,15,75,1.117
9,20,29,15,75,1.328
10,20,29,15,75,1.555
3,14,30,15,75,0.212
4,14,30,15,75,0.334
5,14,30,15,75,0.465
6,14,30,15,75,0.606
7,14,30,15,75,0.762
8,14,30,15,75,0.926
9,14,30,15,75,1.107
10,14,30,15,75,1.292
11,14,30,15,75,1.484
12,14,30,15,75,1.691
3,15,30,15,75,0.212
4,15,30,15,75,0.336
5,15,30,15,75,0.479
6,15,30,15,75,0.619
7,15,30,15,75,0.789
8,15,30,15,75,0.958
9,15,30,15,75,1.136
10,15,30,15,75,1.33
11,15,30,15,75,1.526
12,15,30,15,75,1.721
3,16,30,15,75,0.212
4,16,30,15,75,0.347
5,16,30,15,75,0.487
6,16,30,15,75,0.644
7,16,30,15,75,0.806
8,16,30,15,75,0.988
9,16,30,15,75,1.173
10,16,30,15,75,1.364
11,16,30,15,75,1.594
3,17,30,15,75,0.212
4,17,30,15,75,0.359
5,17,30,15,75,0.505
6,17,30,15,75,0.662
7,17,30,15,75,0.824
8,17,30,15,75,1.008
9,17,30,15,75,1.2
10,17,30,15,75,1.407
11,17,30,15,75,1.613
3,18,30,15,75,0.212
4,18,30,15,75,0.37
5,18,30,15,75,0.513
6,18,30,15,75,0.678
7,18,30,15,75,0.849
8,18,30,15,75,1.038
9,18,30,15,75,1.234
10,18,30,15,75,1.434
11,18,30,15,75,1.664
3,19,30,15,75,0.216
4,19,30,15,75,0.371
5,19,30,15,75,0.527
6,19,30,15,75,0.692
7,19,30,15,75,0.861
8,19,30,15,75,1.065
9,19,30,15,75,1.271
10,19,30,15,75,1.483
11,19,30,15,75,1.697
3,20,30,15,75,0.22
4,20,30,15,75,0.381
5,20,30,15,75,0.537
6,20,30,15,75,0.708
7,20,30,15,75,0.888
8,20,30,15,75,1.085
9,20,30,15,75,1.299
10,20,30,15,75,1.521
11,20,30,15,75,1.779
3,14,31,15,75,0.212
4,14,31,15,75,0.323
5,14,31,15,75,0.452
6,14,31,15,75,0.597
7,14,31,15,75,0.745
8,14,31,15,75,0.89
9,14,31,15,75,1.082
10,14,31,15,75,1.259
11,14,31,15,75,1.441
12,14,31,15,75,1.653
3,15,31,15,75,0.212
4,15,31,15,75,0.334
5,15,31,15,75,0.466
6,15,31,15,75,0.61
7,15,31,15,75,0.768
8,15,31,15,75,0.934
9,15,31,15,75,1.114
10,15,31,15,75,1.301
11,15,31,15,75,1.486
12,15,31,15,75,1.695
3,16,31,15,75,0.212
4,16,31,15,75,0.336
5,16,31,15,75,0.48
6,16,31,15,75,0.621
7,16,31,15,75,0.792
8,16,31,15,75,0.961
9,16,31,15,75,1.146
10,16,31,15,75,1.34
11,16,31,15,75,1.542
12,16,31,15,75,1.769
3,17,31,15,75,0.212
4,17,31,15,75,0.347
5,17,31,15,75,0.487
6,17,31,15,75,0.646
7,17,31,15,75,0.809
8,17,31,15,75,0.99
9,17,31,15,75,1.175
10,17,31,15,75,1.374
11,17,31,15,75,1.583
3,18,31,15,75,0.212
4,18,31,15,75,0.358
5,18,31,15,75,0.504
6,18,31,15,75,0.662
7,18,31,15,75,0.826
8,18,31,15,75,1.012
9,18,31,15,75,1.206
10,18,31,15,75,1.415
11,18,31,15,75,1.623
3,19,31,15,75,0.212
4,19,31,15,75,0.368
5,19,31,15,75,0.511
6,19,31,15,75,0.677
7,19,31,15,75,0.85
8,19,31,15,75,1.04
9,19,31,15,75,1.237
10,19,31,15,75,1.44
11,19,31,15,75,1.66
3,20,31,15,75,0.213
4,20,31,15,75,0.368
5,20,31,15,75,0.527
6,20,31,15,75,0.692
7,20,31,15,75,0.861
8,20,31,15,75,1.065
9,20,31,15,75,1.272
10,20,31,15,75,1.487
11,20,31,15,75,1.701
3,14,32,15,75,0.212
4,14,32,15,75,0.314
5,14,32,15,75,0.442
6,14,32,15,75,0.575
7,14,32,15,75,0.722
8,14,32,15,75,0.888
9,14,32,15,75,1.058
10,14,32,15,75,1.235
11,14,32,15,75,1.421
12,14,32,15,75,1.601
3,15,32,15,75,0.213
4,15,32,15,75,0.323
5,15,32,15,75,0.453
6,15,32,15,75,0.596
7,15,32,15,75,0.75
8,15,32,15,75,0.899
9,15,32,15,75,1.082
10,15,32,15,75,1.269
11,15,32,15,75,1.461
12,15,32,15,75,1.666
3,16,32,15,75,0.212
4,16,32,15,75,0.334
5,16,32,15,75,0.467
6,16,32,15,75,0.612
7,16,32,15,75,0.772
8,16,32,15,75,0.94
9,16,32,15,75,1.12
10,16,32,15,75,1.306
11,16,32,15,75,1.502
12,16,32,15,75,1.705
3,17,32,15,75,0.212
4,17,32,15,75,0.334
5,17,32,15,75,0.48
6,17,32,15,75,0.622
7,17,32,15,75,0.793
8,17,32,15,75,0.965
9,17,32,15,75,1.153
10,17,32,15,75,1.341
11,17,32,15,75,1.544
12,17,32,15,75,1.774
3,18,32,15,75,0.212
4,18,32,15,75,0.345
5,18,32,15,75,0.49
6,18,32,15,75,0.646
7,18,32,15,75,0.81
8,18,32,15,75,0.993
9,18,32,15,75,1.18
10,18,32,15,75,1.381
11,18,32,15,75,1.59
3,19,32,15,75,0.212
4,19,32,15,75,0.355
5,19,32,15,75,0.503
6,19,32,15,75,0.66
7,19,32,15,75,0.827
8,19,32,15,75,1.013
9,19,32,15,75,1.208
10,19,32,15,75,1.419
11,19,32,15,75,1.622
3,20,32,15,75,0.212
4,20,32,15,75,0.366
5,20,32,15,75,0.51
6,20,32,15,75,0.675
7,20,32,15,75,0.848
8,20,32,15,75,1.04
9,20,32,15,75,1.238
10,20,32,15,75,1.442
11,20,32,15,75,1.674
3,14,33,15,75,0.212
4,14,33,15,75,0.304
5,14,33,15,75,0.429
6,14,33,15,75,0.569
7,14,33,15,75,0.713
8,14,33,15,75,0.867
9,14,33,15,75,1.028
10,14,33,15,75,1.197
11,14,33,15,75,1.382
12,14,33,15,75,1.562
3,15,33,15,75,0.212
4,15,33,15,75,0.313
5,15,33,15,75,0.443
6,15,33,15,75,0.579
7,15,33,15,75,0.727
8,15,33,15,75,0.888
9,15,33,15,75,1.061
10,15,33,15,75,1.24
11,15,33,15,75,1.426
12,15,33,15,75,1.611
3,16,33,15,75,0.212
4,16,33,15,75,0.322
5,16,33,15,75,0.454
6,16,33,15,75,0.598
7,16,33,15,75,0.754
8,16,33,15,75,0.905
9,16,33,15,75,1.09
10,16,33,15,75,1.27
11,16,33,15,75,1.469
12,16,33,15,75,1.637
3,17,33,15,75,0.212
4,17,33,15,75,0.332
5,17,33,15,75,0.466
6,17,33,15,75,0.613
7,17,33,15,75,0.774
8,17,33,15,75,0.945
9,17,33,15,75,1.126
10,17,33,15,75,1.315
11,17,33,15,75,1.513
12,17,33,15,75,1.721
3,18,33,15,75,0.212
4,18,33,15,75,0.342
5,18,33,15,75,0.478
6,18,33,15,75,0.622
7,18,33,15,75,0.794
8,18,33,15,75,0.968
9,18,33,15,75,1.151
10,18,33,15,75,1.347
11,18,33,15,75,1.552
12,18,33,15,75,1.778
3,19,33,15,75,0.212
4,19,33,15,75,0.343
5,19,33,15,75,0.488
6,19,33,15,75,0.644
7,19,33,15,75,0.81
8,19,33,15,75,0.994
9,19,33,15,75,1.182
10,19,33,15,75,1.38
11,19,33,15,75,1.596
3,20,33,15,75,0.212
4,20,33,15,75,0.353
5,20,33,15,75,0.5
6,20,33,15,75,0.658
7,20,33,15,75,0.825
8,20,33,15,75,1.012
9,20,33,15,75,1.209
10,20,33,15,75,1.421
11,20,33,15,75,1.626
3,14,34,15,75,0.212
4,14,34,15,75,0.294
5,14,34,15,75,0.415
6,14,34,15,75,0.554
7,14,34,15,75,0.686
8,14,34,15,75,0.847
9,14,34,15,75,1.009
10,14,34,15,75,1.176
11,14,34,15,75,1.353
12,14,34,15,75,1.534
3,15,34,15,75,0.212
4,15,34,15,75,0.303
5,15,34,15,75,0.43
6,15,34,15,75,0.567
7,15,34,15,75,0.712
8,15,34,15,75,0.86
9,15,34,15,75,1.038
10,15,34,15,75,1.212
11,15,34,15,75,1.396
12,15,34,15,75,1.584
3,16,34,15,75,0.212
4,16,34,15,75,0.312
5,16,34,15,75,0.442
6,16,34,15,75,0.579
7,16,34,15,75,0.731
8,16,34,15,75,0.894
9,16,34,15,75,1.069
10,16,34,15,75,1.249
11,16,34,15,75,1.44
12,16,34,15,75,1.633
3,17,34,15,75,0.212
4,17,34,15,75,0.32
5,17,34,15,75,0.453
6,17,34,15,75,0.599
7,17,34,15,75,0.755
8,17,34,15,75,0.909
9,17,34,15,75,1.096
10,17,34,15,75,1.278
11,17,34,15,75,1.479
12,17,34,15,75,1.69
3,18,34,15,75,0.212
4,18,34,15,75,0.331
5,18,34,15,75,0.465
6,18,34,15,75,0.612
7,18,34,15,75,0.77
8,18,34,15,75,0.946
9,18,34,15,75,1.128
10,18,34,15,75,1.317
11,18,34,15,75,1.517
12,18,34,15,75,1.729
3,19,34,15,75,0.212
4,19,34,15,75,0.341
5,19,34,15,75,0.476
6,19,34,15,75,0.621
7,19,34,15,75,0.793
8,19,34,15,75,0.968
9,19,34,15,75,1.152
10,19,34,15,75,1.35
11,19,34,15,75,1.557
3,20,34,15,75,0.212
4,20,34,15,75,0.34
5,20,34,15,75,0.485
6,20,34,15,75,0.642
7,20,34,15,75,0.808
8,20,34,15,75,0.993
9,20,34,15,75,1.182
10,20,34,15,75,1.385
11,20,34,15,75,1.598
3,14,35,15,75,0.212
4,14,35,15,75,0.284
5,14,35,15,75,0.411
6,14,35,15,75,0.538
7,14,35,15,75,0.669
8,14,35,15,75,0.816
9,14,35,15,75,0.979
10,14,35,15,75,1.147
11,14,35,15,75,1.322
12,14,35,15,75,1.493
3,15,35,15,75,0.212
4,15,35,15,75,0.295
5,15,35,15,75,0.415
6,15,35,15,75,0.554
7,15,35,15,75,0.69
8,15,35,15,75,0.851
9,15,35,15,75,1.007
10,15,35,15,75,1.184
11,15,35,15,75,1.362
12,15,35,15,75,1.543
3,16,35,15,75,0.213
4,16,35,15,75,0.302
5,16,35,15,75,0.43
6,16,35,15,75,0.568
7,16,35,15,75,0.715
8,16,35,15,75,0.865
9,16,35,15,75,1.042
10,16,35,15,75,1.22
11,16,35,15,75,1.396
12,16,35,15,75,1.594
3,17,35,15,75,0.212
4,17,35,15,75,0.31
5,17,35,15,75,0.442
6,17,35,15,75,0.579
7,17,35,15,75,0.732
8,17,35,15,75,0.897
9,17,35,15,75,1.073
10,17,35,15,75,1.252
11,17,35,15,75,1.427
12,17,35,15,75,1.645
3,18,35,15,75,0.212
4,18,35,15,75,0.318
5,18,35,15,75,0.451
6,18,35,15,75,0.598
7,18,35,15,75,0.756
8,18,35,15,75,0.91
9,18,35,15,75,1.099
10,18,35,15,75,1.282
11,18,35,15,75,1.479
12,18,35,15,75,1.693
3,19,35,15,75,0.212
4,19,35,15,75,0.328
5,19,35,15,75,0.463
6,19,35,15,75,0.61
7,19,35,15,75,0.768
8,19,35,15,75,0.946
9,19,35,15,75,1.129
10,19,35,15,75,1.319
11,19,35,15,75,1.521
12,19,35,15,75,1.743
3,20,35,15,75,0.212
4,20,35,15,75,0.338
5,20,35,15,75,0.474
6,20,35,15,75,0.627
7,20,35,15,75,0.793
8,20,35,15,75,0.966
9,20,35,15,75,1.151
10,20,35,15,75,1.35
11,20,35,15,75,1.557
12,20,35,15,75,1.778
3,14,36,15,75,0.212
4,14,36,15,75,0.276
5,14,36,15,75,0.397
6,14,36,15,75,0.529
7,14,36,15,75,0.662
8,14,36,15,75,0.8
9,14,36,15,75,0.958
10,14,36,15,75,1.122
11,14,36,15,75,1.287
12,14,36,15,75,1.465
3,15,36,15,75,0.212
4,15,36,15,75,0.284
5,15,36,15,75,0.412
6,15,36,15,75,0.542
7,15,36,15,75,0.673
8,15,36,15,75,0.822
9,15,36,15,75,0.988
10,15,36,15,75,1.153
11,15,36,15,75,1.326
12,15,36,15,75,1.511
3,16,36,15,75,0.212
4,16,36,15,75,0.292
5,16,36,15,75,0.415
6,16,36,15,75,0.555
7,16,36,15,75,0.693
8,16,36,15,75,0.851
9,16,36,15,75,1.014
10,16,36,15,75,1.19
11,16,36,15,75,1.36
12,16,36,15,75,1.557
3,17,36,15,75,0.212
4,17,36,15,75,0.3
5,17,36,15,75,0.429
6,17,36,15,75,0.568
7,17,36,15,75,0.716
8,17,36,15,75,0.867
9,17,36,15,75,1.047
10,17,36,15,75,1.224
11,17,36,15,75,1.404
12,17,36,15,75,1.604
3,18,36,15,75,0.212
4,18,36,15,75,0.308
5,18,36,15,75,0.44
6,18,36,15,75,0.579
7,18,36,15,75,0.732
8,18,36,15,75,0.899
9,18,36,15,75,1.075
10,18,36,15,75,1.256
11,18,36,15,75,1.433
12,18,36,15,75,1.652
3,19,36,15,75,0.212
4,19,36,15,75,0.317
5,19,36,15,75,0.449
6,19,36,15,75,0.596
7,19,36,15,75,0.754
8,19,36,15,75,0.909
9,19,36,15,75,1.099
10,19,36,15,75,1.284
11,19,36,15,75,1.481
12,19,36,15,75,1.692
3,20,36,15,75,0.212
4,20,36,15,75,0.326
5,20,36,15,75,0.464
6,20,36,15,75,0.607
7,20,36,15,75,0.771
8,20,36,15,75,0.944
9,20,36,15,75,1.128
10,20,36,15,75,1.319
11,20,36,15,75,1.52
12,20,36,15,75,1.74
3,14,37,15,75,0.212
4,14,37,15,75,0.267
5,14,37,15,75,0.393
6,14,37,15,75,0.512
7,14,37,15,75,0.645
8,14,37,15,75,0.781
9,14,37,15,75,0.937
10,14,37,15,75,1.089
11,14,37,15,75,1.257
12,14,37,15,75,1.427
3,15,37,15,75,0.212
4,15,37,15,75,0.274
5,15,37,15,75,0.397
6,15,37,15,75,0.528
7,15,37,15,75,0.66
8,15,37,15,75,0.805
9,15,37,15,75,0.961
10,15,37,15,75,1.129
11,15,37,15,75,1.294
12,15,37,15,75,1.475
3,16,37,15,75,0.212
4,16,37,15,75,0.282
5,16,37,15,75,0.41
6,16,37,15,75,0.542
7,16,37,15,75,0.675
8,16,37,15,75,0.826
9,16,37,15,75,0.993
10,16,37,15,75,1.161
11,16,37,15,75,1.336
12,16,37,15,75,1.519
3,17,37,15,75,0.212
4,17,37,15,75,0.29
5,17,37,15,75,0.423
6,17,37,15,75,0.555
7,17,37,15,75,0.694
8,17,37,15,75,0.853
9,17,37,15,75,1.018
10,17,37,15,75,1.187
11,17,37,15,75,1.368
12,17,37,15,75,1.564
3,18,37,15,75,0.212
4,18,37,15,75,0.298
5,18,37,15,75,0.427
6,18,37,15,75,0.567
7,18,37,15,75,0.715
8,18,37,15,75,0.867
9,18,37,15,75,1.045
10,18,37,15,75,1.22
11,18,37,15,75,1.409
12,18,37,15,75,1.61
3,19,37,15,75,0.212
4,19,37,15,75,0.306
5,19,37,15,75,0.441
6,19,37,15,75,0.577
7,19,37,15,75,0.73
8,19,37,15,75,0.897
9,19,37,15,75,1.074
10,19,37,15,75,1.257
11,19,37,15,75,1.434
12,19,37,15,75,1.655
3,20,37,15,75,0.212
4,20,37,15,75,0.314
5,20,37,15,75,0.452
6,20,37,15,75,0.597
7,20,37,15,75,0.751
8,20,37,15,75,0.906
9,20,37,15,75,1.097
10,20,37,15,75,1.282
11,20,37,15,75,1.481
12,20,37,15,75,1.67
3,14,38,15,75,0.212
4,14,38,15,75,0.257
5,14,38,15,75,0.381
6,14,38,15,75,0.503
7,14,38,15,75,0.631
8,14,38,15,75,0.763
9,14,38,15,75,0.893
10,14,38,15,75,1.065
11,14,38,15,75,1.224
12,14,38,15,75,1.395
3,15,38,15,75,0.212
4,15,38,15,75,0.265
5,15,38,15,75,0.393
6,15,38,15,75,0.512
7,15,38,15,75,0.648
8,15,38,15,75,0.79
9,15,38,15,75,0.938
10,15,38,15,75,1.098
11,15,38,15,75,1.263
12,15,38,15,75,1.44
3,16,38,15,75,0.212
4,16,38,15,75,0.273
5,16,38,15,75,0.396
6,16,38,15,75,0.527
7,16,38,15,75,0.661
8,16,38,15,75,0.808
9,16,38,15,75,0.967
10,16,38,15,75,1.132
11,16,38,15,75,1.303
12,16,38,15,75,1.479
3,17,38,15,75,0.212
4,17,38,15,75,0.281
5,17,38,15,75,0.409
6,17,38,15,75,0.542
7,17,38,15,75,0.675
8,17,38,15,75,0.827
9,17,38,15,75,0.987
10,17,38,15,75,1.154
11,17,38,15,75,1.34
12,17,38,15,75,1.513
3,18,38,15,75,0.212
4,18,38,15,75,0.288
5,18,38,15,75,0.422
6,18,38,15,75,0.553
7,18,38,15,75,0.692
8,18,38,15,75,0.853
9,18,38,15,75,1.019
10,18,38,15,75,1.19
11,18,38,15,75,1.372
12,18,38,15,75,1.569
3,19,38,15,75,0.212
4,19,38,15,75,0.296
5,19,38,15,75,0.424
6,19,38,15,75,0.569
7,19,38,15,75,0.713
8,19,38,15,75,0.866
9,19,38,15,75,1.047
10,19,38,15,75,1.22
11,19,38,15,75,1.41
12,19,38,15,75,1.61
3,20,38,15,75,0.212
4,20,38,15,75,0.304
5,20,38,15,75,0.438
6,20,38,15,75,0.573
7,20,38,15,75,0.727
8,20,38,15,75,0.895
9,20,38,15,75,1.073
10,20,38,15,75,1.255
11,20,38,15,75,1.433
12,20,38,15,75,1.649
3,14,27,20,75,0.236
4,14,27,20,75,0.392
5,14,27,20,75,0.535
6,14,27,20,75,0.689
7,14,27,20,75,0.868
8,14,27,20,75,1.051
9,14,27,20,75,1.239
10,14,27,20,75,1.426
11,14,27,20,75,1.656
3,15,27,20,75,0.241
4,15,27,20,75,0.393
5,15,27,20,75,0.55
6,15,27,20,75,0.712
7,15,27,20,75,0.891
8,15,27,20,75,1.076
9,15,27,20,75,1.277
10,15,27,20,75,1.482
11,15,27,20,75,1.678
3,16,27,20,75,0.247
4,16,27,20,75,0.405
5,16,27,20,75,0.564
6,16,27,20,75,0.725
7,16,27,20,75,0.896
8,16,27,20,75,1.106
9,16,27,20,75,1.308
10,16,27,20,75,1.514
11,16,27,20,75,1.73
3,17,27,20,75,0.254
4,17,27,20,75,0.417
5,17,27,20,75,0.577
6,17,27,20,75,0.747
7,17,27,20,75,0.937
8,17,27,20,75,1.129
9,17,27,20,75,1.338
10,17,27,20,75,1.568
3,18,27,20,75,0.261
4,18,27,20,75,0.418
5,18,27,20,75,0.586
6,18,27,20,75,0.762
7,18,27,20,75,0.955
8,18,27,20,75,1.152
9,18,27,20,75,1.374
10,18,27,20,75,1.609
3,19,27,20,75,0.266
4,19,27,20,75,0.43
5,19,27,20,75,0.6
6,19,27,20,75,0.776
7,19,27,20,75,0.974
8,19,27,20,75,1.189
9,19,27,20,75,1.407
10,19,27,20,75,1.648
3,20,27,20,75,0.272
4,20,27,20,75,0.438
5,20,27,20,75,0.609
6,20,27,20,75,0.798
7,20,27,20,75,0.997
8,20,27,20,75,1.214
9,20,27,20,75,1.424
10,20,27,20,75,1.675
3,14,28,20,75,0.228
4,14,28,20,75,0.379
5,14,28,20,75,0.527
6,14,28,20,75,0.674
7,14,28,20,75,0.847
8,14,28,20,75,1.018
9,14,28,20,75,1.212
10,14,28,20,75,1.408
11,14,28,20,75,1.605
3,15,28,20,75,0.234
4,15,28,20,75,0.391
5,15,28,20,75,0.536
6,15,28,20,75,0.691
7,15,28,20,75,0.857
8,15,28,20,75,1.058
9,15,28,20,75,1.248
10,15,28,20,75,1.441
11,15,28,20,75,1.645
3,16,28,20,75,0.24
4,16,28,20,75,0.391
5,16,28,20,75,0.549
6,16,28,20,75,0.712
7,16,28,20,75,0.887
8,16,28,20,75,1.07
9,16,28,20,75,1.274
10,16,28,20,75,1.493
11,16,28,20,75,1.706
3,17,28,20,75,0.246
4,17,28,20,75,0.404
5,17,28,20,75,0.563
6,17,28,20,75,0.725
7,17,28,20,75,0.897
8,17,28,20,75,1.104
9,17,28,20,75,1.314
10,17,28,20,75,1.522
3,18,28,20,75,0.251
4,18,28,20,75,0.415
5,18,28,20,75,0.575
6,18,28,20,75,0.745
7,18,28,20,75,0.937
8,18,28,20,75,1.131
9,18,28,20,75,1.342
10,18,28,20,75,1.551
3,19,28,20,75,0.258
4,19,28,20,75,0.416
5,19,28,20,75,0.582
6,19,28,20,75,0.76
7,19,28,20,75,0.954
8,19,28,20,75,1.152
9,19,28,20,75,1.376
10,19,28,20,75,1.579
3,20,28,20,75,0.264
4,20,28,20,75,0.427
5,20,28,20,75,0.597
6,20,28,20,75,0.773
7,20,28,20,75,0.968
8,20,28,20,75,1.178
9,20,28,20,75,1.407
10,20,28,20,75,1.646
3,14,29,20,75,0.225
4,14,29,20,75,0.366
5,14,29,20,75,0.509
6,14,29,20,75,0.664
7,14,29,20,75,0.82
8,14,29,20,75,1.001
9,14,29,20,75,1.187
10,14,29,20,75,1.376
11,14,29,20,75,1.572
3,15,29,20,75,0.227
4,15,29,20,75,0.378
5,15,29,20,75,0.524
6,15,29,20,75,0.675
7,15,29,20,75,0.851
8,15,29,20,75,1.025
9,15,29,20,75,1.219
10,15,29,20,75,1.415
11,15,29,20,75,1.62
3,16,29,20,75,0.232
4,16,29,20,75,0.389
5,16,29,20,75,0.535
6,16,29,20,75,0.692
7,16,29,20,75,0.86
8,16,29,20,75,1.058
9,16,29,20,75,1.252
10,16,29,20,75,1.451
11,16,29,20,75,1.668
3,17,29,20,75,0.237
4,17,29,20,75,0.389
5,17,29,20,75,0.547
6,17,29,20,75,0.711
7,17,29,20,75,0.888
8,17,29,20,75,1.074
9,17,29,20,75,1.28
10,17,29,20,75,1.483
11,17,29,20,75,1.738
3,18,29,20,75,0.243
4,18,29,20,75,0.401
5,18,29,20,75,0.56
6,18,29,20,75,0.723
7,18,29,20,75,0.897
8,18,29,20,75,1.106
9,18,29,20,75,1.318
10,18,29,20,75,1.526
3,19,29,20,75,0.249
4,19,29,20,75,0.411
5,19,29,20,75,0.572
6,19,29,20,75,0.748
7,19,29,20,75,0.93
8,19,29,20,75,1.131
9,19,29,20,75,1.343
10,19,29,20,75,1.554
3,20,29,20,75,0.254
4,20,29,20,75,0.423
5,20,29,20,75,0.579
6,20,29,20,75,0.763
7,20,29,20,75,0.951
8,20,29,20,75,1.15
9,20,29,20,75,1.374
10,20,29,20,75,1.609
3,14,30,20,75,0.216
4,14,30,20,75,0.365
5,14,30,20,75,0.501
6,14,30,20,75,0.643
7,14,30,20,75,0.805
8,14,30,20,75,0.972
9,14,30,20,75,1.159
10,14,30,20,75,1.344
11,14,30,20,75,1.545
12,14,30,20,75,1.736
3,15,30,20,75,0.22
4,15,30,20,75,0.365
5,15,30,20,75,0.509
6,15,30,20,75,0.664
7,15,30,20,75,0.824
8,15,30,20,75,1.008
9,15,30,20,75,1.185
10,15,30,20,75,1.384
11,15,30,20,75,1.591
3,16,30,20,75,0.224
4,16,30,20,75,0.376
5,16,30,20,75,0.526
6,16,30,20,75,0.677
7,16,30,20,75,0.849
8,16,30,20,75,1.029
9,16,30,20,75,1.219
10,16,30,20,75,1.425
11,16,30,20,75,1.64
3,17,30,20,75,0.23
4,17,30,20,75,0.387
5,17,30,20,75,0.533
6,17,30,20,75,0.69
7,17,30,20,75,0.861
8,17,30,20,75,1.061
9,17,30,20,75,1.257
10,17,30,20,75,1.459
11,17,30,20,75,1.679
3,18,30,20,75,0.234
4,18,30,20,75,0.386
5,18,30,20,75,0.546
6,18,30,20,75,0.715
7,18,30,20,75,0.888
8,18,30,20,75,1.074
9,18,30,20,75,1.282
10,18,30,20,75,1.488
11,18,30,20,75,1.738
3,19,30,20,75,0.241
4,19,30,20,75,0.397
5,19,30,20,75,0.56
6,19,30,20,75,0.721
7,19,30,20,75,0.895
8,19,30,20,75,1.105
9,19,30,20,75,1.319
10,19,30,20,75,1.53
11,19,30,20,75,1.761
3,20,30,20,75,0.246
4,20,30,20,75,0.408
5,20,30,20,75,0.569
6,20,30,20,75,0.745
7,20,30,20,75,0.927
8,20,30,20,75,1.129
9,20,30,20,75,1.342
10,20,30,20,75,1.555
3,14,31,20,75,0.212
4,14,31,20,75,0.352
5,14,31,20,75,0.487
6,14,31,20,75,0.629
7,14,31,20,75,0.792
8,14,31,20,75,0.954
9,14,31,20,75,1.127
10,14,31,20,75,1.315
11,14,31,20,75,1.507
12,14,31,20,75,1.706
3,15,31,20,75,0.213
4,15,31,20,75,0.363
5,15,31,20,75,0.5
6,15,31,20,75,0.644
7,15,31,20,75,0.808
8,15,31,20,75,0.978
9,15,31,20,75,1.157
10,15,31,20,75,1.356
11,15,31,20,75,1.55
12,15,31,20,75,1.764
3,16,31,20,75,0.218
4,16,31,20,75,0.362
5,16,31,20,75,0.508
6,16,31,20,75,0.664
7,16,31,20,75,0.826
8,16,31,20,75,1.01
9,16,31,20,75,1.192
10,16,31,20,75,1.394
11,16,31,20,75,1.6
3,17,31,20,75,0.223
4,17,31,20,75,0.373
5,17,31,20,75,0.521
